3
1.276917

0
2.148693

0
1.565958

3
2.065857

3
2.214508

1
2.317795

3
2.43137

1
1.768475

2
1.395466

2
1.282097

0
1.489887

0
1.5672

2
1.482437

1
1.331665

2
1.547264

1
1.798683

