0
1.778395

0
1.216507

2
1.131149

2
0.6321278

3
3.868319

2
1.249887

1
1.432247

3
1.276337

1
5.084179

0
1.348969

3
3.902

1
1.083237

2
1.283558

1
3.916843

3
1.414337

0
1.634651

