2
2.172853

1
1.936081

3
3.050671

2
6.813789

3
2.582848

0
6.415817

1
2.477409

2
2.39624

0
2.547913

0
2.498634

3
1.897453

1
7.217804

1
2.266632

2
5.862411

3
2.21534

0
2.146004

