3
6.456116

1
1.214638

3
1.118225

2
1.10524

2
1.229111

2
1.057343

3
1.145401

0
1.129227

0
1.163208

1
1.044937

2
1.032913

0
1.16037

1
1.119324

0
1.087479

3
1.019028

1
1.073227

