0
1.248352

0
1.069298

2
1.101318

2
1.167107

3
1.045631

2
1.123642

1
1.209183

3
1.02491

1
1.119095

0
1.049072

3
1.042053

1
1.161491

2
1.065994

1
1.345238

3
1.030968

0
1.252289

