0
1.259367

3
1.272813

1
1.097549

0
1.084001

0
1.124039

3
1.130816

3
1.199263

1
1.127216

1
1.190229

0
1.444178

2
0.7366772

1
1.051674

2
0.7138538

3
1.186977

2
1.163612

2
1.16349

