3
2.032333

1
1.778282

3
1.713676

2
6.399925

2
1.965218

2
7.960938

3
1.551353

0
1.632027

0
3.849724

1
1.468407

2
1.365356

0
1.398346

1
1.331032

0
1.399818

3
1.516693

1
3.765266

