2
1.475311

1
1.152878

3
1.457916

2
1.135239

3
1.238617

0
1.235535

1
1.179153

2
1.129776

0
1.063309

0
1.255569

3
1.045517

1
18.89868

1
3.984619

2
1.580032

3
1.255936

0
1.208435

