0
2.032349

2
1.649387

3
2.500431

2
1.599949

3
2.824326

1
1.249157

2
1.632858

2
1.702797

0
1.680729

3
1.714176

1
1.46553

1
2.083656

3
1.532143

0
1.667152

1
1.79892

0
1.798637

