2
2.045727

3
1.498827

0
2.612518

1
1.53265

0
1.619482

1
1.46624

2
1.532387

3
1.514336

1
1.457726

0
1.483883

1
1.804779

3
1.613369

2
1.631927

3
1.880821

0
5.577717

2
1.280289

