2
1.235153

3
1.048149

0
1.069283

1
1.053299

0
1.195137

1
1.124153

2
1.040825

3
0.9794006

1
1.127853

0
1.156364

1
1.1791

3
1.370956

2
1.017761

3
1.234039

0
1.165253

2
1.050911

