0
1.152946

1
1.150291

2
1.200745

0
1.028816

0
1.180168

3
1.087715

1
1.143654

3
1.165565

0
1.144775

3
1.124702

3
1.08242

1
1.124886

1
1.181366

2
1.12764

2
1.101448

2
1.402916

