0
17.94526

1
3.865219

1
6.983597

2
2.416824

0
4.197983

1
5.067795

3
3.318756

1
2.581558

3
2.053497

0
2.917221

3
2.475372

2
1.816452

0
10.61948

3
2.67897

2
1.415237

2
3.367889

0
2.366272

1
6.954681

1
63.30496

2
2.896667

0
13.15167

1
2.014618

3
1.761108

1
3.743713

3
2.049744

